## NTRMN  = 1
## NTRANS = 56
1.436772441864013672e+01 1.133419132232666016e+01 4.502835750579833984e+00 6.831355571746826172e+00
1.438813304901123047e+01 1.107335186004638672e+01 4.354193210601806641e+00 6.719158172607421875e+00
1.440854167938232422e+01 1.132152462005615234e+01 4.619673728942871094e+00 6.701849937438964844e+00
1.442895126342773438e+01 1.155537128448486328e+01 4.592400550842285156e+00 6.962968826293945312e+00
1.444935989379882812e+01 1.162641716003417969e+01 4.455858230590820312e+00 7.170559883117675781e+00
1.446976852416992188e+01 1.121901130676269531e+01 3.993779420852661133e+00 7.225232601165771484e+00
1.457181072235107422e+01 1.208779430389404297e+01 4.188416481018066406e+00 7.899374008178710938e+00
1.459222030639648438e+01 1.222960376739501953e+01 4.335949420928955078e+00 7.893655776977539062e+00
1.461262893676757812e+01 1.243172931671142578e+01 4.517473220825195312e+00 7.914258956909179688e+00
1.485753345489501953e+01 1.234971904754638672e+01 4.669388771057128906e+00 7.680328845977783203e+00
1.487794208526611328e+01 1.242026710510253906e+01 4.505298614501953125e+00 7.914967536926269531e+00
1.497998523712158203e+01 1.287092208862304688e+01 4.409087181091308594e+00 8.461834907531738281e+00
1.516366481781005859e+01 1.303508281707763672e+01 4.394358158111572266e+00 8.640724182128906250e+00
1.518407344818115234e+01 1.319558525085449219e+01 4.524827003479003906e+00 8.670757293701171875e+00
1.540856838226318359e+01 1.383954048156738281e+01 4.632908821105957031e+00 9.206630706787109375e+00
1.544938468933105469e+01 1.389381027221679688e+01 4.587354183197021484e+00 9.306455612182617188e+00
1.546979331970214844e+01 1.402015399932861328e+01 4.644748210906982422e+00 9.375406265258789062e+00
1.557183837890625000e+01 1.452875804901123047e+01 4.754977226257324219e+00 9.773777961730957031e+00
1.559224700927734375e+01 1.467040729522705078e+01 4.830125331878662109e+00 9.840282440185546875e+00
1.569428920745849609e+01 1.509531879425048828e+01 4.848294258117675781e+00 1.024702453613281250e+01
1.583715152740478516e+01 1.555900573730468750e+01 4.909614562988281250e+00 1.064939117431640625e+01
1.593919372558593750e+01 1.580914688110351562e+01 4.948020935058593750e+00 1.086112499237060547e+01
1.595960235595703125e+01 1.586756134033203125e+01 4.962693691253662109e+00 1.090486907958984375e+01
1.598001194000244141e+01 1.590741634368896484e+01 4.956355571746826172e+00 1.095106220245361328e+01
1.600041961669921875e+01 1.599011039733886719e+01 4.952277660369873047e+00 1.103783226013183594e+01
1.602083015441894531e+01 1.600423812866210938e+01 4.978095054626464844e+00 1.102614116668701172e+01
1.604123878479003906e+01 1.607816696166992188e+01 4.969523429870605469e+00 1.110864448547363281e+01
1.616368865966796875e+01 1.648624229431152344e+01 4.948907852172851562e+00 1.153732967376708984e+01
1.632695960998535156e+01 1.672610664367675781e+01 5.020382404327392578e+00 1.170572566986083984e+01
1.649022865295410156e+01 1.741572380065917969e+01 5.030922412872314453e+00 1.238479614257812500e+01
1.653104782104492188e+01 1.755736541748046875e+01 5.019224166870117188e+00 1.253813457489013672e+01
1.655145645141601562e+01 1.764044761657714844e+01 5.033284187316894531e+00 1.260716247558593750e+01
1.657186508178710938e+01 1.800456237792968750e+01 5.257493019104003906e+00 1.274706459045410156e+01
1.659227180480957031e+01 1.773337364196777344e+01 5.088713645935058594e+00 1.264465236663818359e+01
1.663308906555175781e+01 1.805097961425781250e+01 5.097095489501953125e+00 1.295388507843017578e+01
1.665349769592285156e+01 1.814592552185058594e+01 5.120316982269287109e+00 1.302560710906982422e+01
1.667390823364257812e+01 1.830851745605468750e+01 5.131995677947998047e+00 1.317651367187500000e+01
1.669431686401367188e+01 1.818922615051269531e+01 5.164439678192138672e+00 1.302478122711181641e+01
1.671472549438476562e+01 1.830170822143554688e+01 5.186061859130859375e+00 1.311564731597900391e+01
1.673513412475585938e+01 1.842735099792480469e+01 5.184029102325439453e+00 1.324331665039062500e+01
1.675554275512695312e+01 1.855381584167480469e+01 5.210575103759765625e+00 1.334323883056640625e+01
1.677595138549804688e+01 1.854725265502929688e+01 5.183545112609863281e+00 1.336370372772216797e+01
1.683717727661132812e+01 1.886557388305664062e+01 5.239340782165527344e+00 1.362622928619384766e+01
1.685758590698242188e+01 1.888669586181640625e+01 5.233707904815673828e+00 1.365298652648925781e+01
1.687799453735351562e+01 1.901140022277832031e+01 5.301134109497070312e+00 1.371026802062988281e+01
1.689840316772460938e+01 1.909987068176269531e+01 5.278439998626708984e+00 1.382143688201904297e+01
1.691881179809570312e+01 1.917279815673828125e+01 5.289051532745361328e+00 1.388374996185302734e+01
1.693922042846679688e+01 1.921021080017089844e+01 5.300345420837402344e+00 1.390986633300781250e+01
1.704126548767089844e+01 1.919658279418945312e+01 5.105652809143066406e+00 1.409093284606933594e+01
1.714330673217773438e+01 1.915021705627441406e+01 5.018009185791015625e+00 1.413220405578613281e+01
1.716371536254882812e+01 1.919236564636230469e+01 5.019713401794433594e+00 1.417265129089355469e+01
1.720453453063964844e+01 1.921750259399414062e+01 5.023805618286132812e+00 1.419369697570800781e+01
1.722494316101074219e+01 1.923691749572753906e+01 5.018548011779785156e+00 1.421837234497070312e+01
1.724535179138183594e+01 1.925909614562988281e+01 5.039678096771240234e+00 1.421941471099853516e+01
1.734739494323730469e+01 1.937664222717285156e+01 5.061092376708984375e+00 1.431555461883544922e+01
1.736780357360839844e+01 1.940962791442871094e+01 5.080645084381103516e+00 1.432898426055908203e+01
1.738821220397949219e+01 1.946096420288085938e+01 5.099462985992431641e+00 1.436151218414306641e+01
1.742902946472167969e+01 1.952701187133789062e+01 5.117051124572753906e+00 1.440995311737060547e+01
1.744943809509277344e+01 1.960897445678710938e+01 5.119297504425048828e+00 1.448967456817626953e+01
1.746984672546386719e+01 1.961245918273925781e+01 5.118798255920410156e+00 1.449366378784179688e+01
1.751066398620605469e+01 1.970095252990722656e+01 5.121904850006103516e+00 1.457904624938964844e+01
1.753107261657714844e+01 1.972673606872558594e+01 5.127549648284912109e+00 1.459918689727783203e+01
1.755148124694824219e+01 1.965473556518554688e+01 5.128406524658203125e+00 1.452633285522460938e+01
1.757188987731933594e+01 1.968972778320312500e+01 5.106102466583251953e+00 1.458362197875976562e+01
1.765352439880371094e+01 1.975898170471191406e+01 5.058081150054931641e+00 1.470090389251708984e+01
1.767393493652343750e+01 1.984665298461914062e+01 5.066462039947509766e+00 1.478018856048583984e+01
1.769434356689453125e+01 1.988302421569824219e+01 5.055883407592773438e+00 1.482714462280273438e+01
1.771475219726562500e+01 2.000057792663574219e+01 5.058166980743408203e+00 1.494241142272949219e+01
1.773516082763671875e+01 1.993886375427246094e+01 5.083391666412353516e+00 1.485546684265136719e+01
1.775556755065917969e+01 1.997228050231933594e+01 5.055302619934082031e+00 1.491697788238525391e+01
1.777597618103027344e+01 2.001511573791503906e+01 5.052865505218505859e+00 1.496225166320800781e+01
1.783720397949218750e+01 2.023705863952636719e+01 5.059008598327636719e+00 1.517804622650146484e+01
1.785761260986328125e+01 2.029356765747070312e+01 5.071993827819824219e+00 1.522157382965087891e+01
1.787802124023437500e+01 2.029052162170410156e+01 5.071560382843017578e+00 1.521895885467529297e+01
1.789842987060546875e+01 2.033704185485839844e+01 5.079152107238769531e+00 1.525789737701416016e+01
1.800047302246093750e+01 2.051938438415527344e+01 5.105550765991210938e+00 1.541383075714111328e+01
1.806169891357421875e+01 2.059366226196289062e+01 5.117402553558349609e+00 1.547626209259033203e+01
1.808210754394531250e+01 2.061989021301269531e+01 5.120893955230712891e+00 1.549899959564208984e+01
1.814333343505859375e+01 2.064536857604980469e+01 5.126043796539306641e+00 1.551932430267333984e+01
1.818415260314941406e+01 2.060951614379882812e+01 5.118487358093261719e+00 1.549102020263671875e+01
1.820456123352050781e+01 2.059157180786132812e+01 5.108146190643310547e+00 1.548341846466064453e+01
1.822496795654296875e+01 2.084057617187500000e+01 5.109650611877441406e+00 1.573092460632324219e+01
1.824537658691406250e+01 2.054082870483398438e+01 5.091470718383789062e+00 1.544936084747314453e+01
1.826578521728515625e+01 2.055539703369140625e+01 5.076607227325439453e+00 1.547879028320312500e+01
1.832701301574707031e+01 2.061547470092773438e+01 5.038095474243164062e+00 1.557737350463867188e+01
1.834742164611816406e+01 2.062337303161621094e+01 5.020748138427734375e+00 1.560261917114257812e+01
1.849028205871582031e+01 2.056019973754882812e+01 4.890680789947509766e+00 1.566951751708984375e+01
1.851069068908691406e+01 2.053256988525390625e+01 4.881409168243408203e+00 1.565116786956787109e+01
1.853109931945800781e+01 2.053902626037597656e+01 4.859239578247070312e+00 1.567978954315185547e+01
1.855150794982910156e+01 2.055360412597656250e+01 4.852602958679199219e+00 1.570100402832031250e+01
1.857191658020019531e+01 2.055481910705566406e+01 4.837603569030761719e+00 1.571721649169921875e+01
1.859232521057128906e+01 2.055490684509277344e+01 4.836155891418457031e+00 1.571874713897705078e+01
1.861273384094238281e+01 2.057488441467285156e+01 4.824422359466552734e+00 1.575046348571777344e+01
1.865355110168457031e+01 2.061432838439941406e+01 4.821565151214599609e+00 1.579276275634765625e+01
1.867395973205566406e+01 2.065961265563964844e+01 4.817577838897705078e+00 1.584203624725341797e+01
1.869436836242675781e+01 2.090419197082519531e+01 5.078673839569091797e+00 1.582552146911621094e+01
1.871477699279785156e+01 2.068358993530273438e+01 4.828176975250244141e+00 1.585540580749511719e+01
1.873518562316894531e+01 2.074472999572753906e+01 4.822917461395263672e+00 1.592180824279785156e+01
1.875559425354003906e+01 2.073093986511230469e+01 4.820860385894775391e+00 1.591007900238037109e+01
1.877600288391113281e+01 2.077098655700683594e+01 4.830282211303710938e+00 1.594070339202880859e+01
1.879641151428222656e+01 2.080541038513183594e+01 4.836500167846679688e+00 1.596891212463378906e+01
1.881682205200195312e+01 2.082055091857910156e+01 4.835071563720703125e+00 1.598548698425292969e+01
1.883723068237304688e+01 2.084587478637695312e+01 4.842541217803955078e+00 1.600333213806152344e+01
1.885763931274414062e+01 2.086147499084472656e+01 4.841743469238281250e+00 1.601973342895507812e+01
1.887804794311523438e+01 2.089791107177734375e+01 4.852360248565673828e+00 1.604554939270019531e+01
1.889845657348632812e+01 2.093212699890136719e+01 4.853453636169433594e+00 1.607867240905761719e+01
1.891886329650878906e+01 2.091187286376953125e+01 4.848851680755615234e+00 1.606302452087402344e+01
1.893927192687988281e+01 2.096479797363281250e+01 4.861321926116943359e+00 1.610347366333007812e+01
1.895968055725097656e+01 2.106018638610839844e+01 4.854825973510742188e+00 1.620535850524902344e+01
1.898009109497070312e+01 2.099392127990722656e+01 4.855912685394287109e+00 1.613801002502441406e+01
1.904131698608398438e+01 2.104162025451660156e+01 4.835898399353027344e+00 1.620572280883789062e+01
1.906172561645507812e+01 2.101717948913574219e+01 4.830092906951904297e+00 1.618708610534667969e+01
1.908213424682617188e+01 2.103354835510253906e+01 4.833081245422363281e+00 1.620046424865722656e+01
1.910254287719726562e+01 2.105780601501464844e+01 4.813506126403808594e+00 1.624429893493652344e+01
1.912295150756835938e+01 2.105018997192382812e+01 4.815879821777343750e+00 1.623430824279785156e+01
1.914336013793945312e+01 2.107816505432128906e+01 4.815122604370117188e+00 1.626304435729980469e+01
1.916376876831054688e+01 2.103781509399414062e+01 4.793130874633789062e+00 1.624468231201171875e+01
1.918417739868164062e+01 2.101830291748046875e+01 4.788655757904052734e+00 1.622965049743652344e+01
1.920458602905273438e+01 2.106574821472167969e+01 4.787929534912109375e+00 1.627782058715820312e+01
1.922499465942382812e+01 2.102778244018554688e+01 4.771017551422119141e+00 1.625676918029785156e+01
1.924540328979492188e+01 2.104105567932128906e+01 4.762226104736328125e+00 1.627882957458496094e+01
1.926581192016601562e+01 2.104257774353027344e+01 4.749726295471191406e+00 1.629284477233886719e+01
1.928622055053710938e+01 2.102717018127441406e+01 4.739735126495361328e+00 1.628743743896484375e+01
1.930663108825683594e+01 2.105953598022460938e+01 4.749603748321533203e+00 1.630993270874023438e+01
1.932703971862792969e+01 2.103786277770996094e+01 4.715480804443359375e+00 1.632238006591796875e+01
1.934744834899902344e+01 2.105428504943847656e+01 4.712981224060058594e+00 1.634130477905273438e+01
1.936785507202148438e+01 2.104821777343750000e+01 4.701217174530029297e+00 1.634700202941894531e+01
1.938826370239257812e+01 2.105282783508300781e+01 4.682068824768066406e+00 1.637075996398925781e+01
1.940867233276367188e+01 2.107328796386718750e+01 4.678995609283447266e+00 1.639428901672363281e+01
1.942908096313476562e+01 2.107277488708496094e+01 4.661143302917480469e+00 1.641163063049316406e+01
1.944948959350585938e+01 2.106846809387207031e+01 4.656867504119873047e+00 1.641160583496093750e+01
1.951071739196777344e+01 2.107869338989257812e+01 4.599309921264648438e+00 1.647938346862792969e+01
1.953112602233886719e+01 2.106786537170410156e+01 4.582859992980957031e+00 1.648500061035156250e+01
1.955153465270996094e+01 2.102419471740722656e+01 4.556648731231689453e+00 1.646755027770996094e+01
1.957194328308105469e+01 2.114389038085937500e+01 4.551285743713378906e+00 1.659260177612304688e+01
1.959235191345214844e+01 2.106491661071777344e+01 4.527606010437011719e+00 1.653731536865234375e+01
1.961275863647460938e+01 2.106027793884277344e+01 4.522284984588623047e+00 1.653799247741699219e+01
1.963316917419433594e+01 2.105900192260742188e+01 4.504780769348144531e+00 1.655422210693359375e+01
1.969439506530761719e+01 2.111705970764160156e+01 4.474974155426025391e+00 1.664208412170410156e+01
1.971480369567871094e+01 2.103115463256835938e+01 4.463663578033447266e+00 1.656748580932617188e+01
1.973521232604980469e+01 2.105469703674316406e+01 4.454195499420166016e+00 1.660050010681152344e+01
1.975562095642089844e+01 2.105987739562988281e+01 4.441717624664306641e+00 1.661816024780273438e+01
1.989848136901855469e+01 2.091129684448242188e+01 4.382157802581787109e+00 1.652914428710937500e+01
1.993929862976074219e+01 2.083950996398925781e+01 4.353977680206298828e+00 1.648553276062011719e+01
1.995970916748046875e+01 2.080074119567871094e+01 4.350125312805175781e+00 1.645061683654785156e+01
2.000052642822265625e+01 2.082069396972656250e+01 4.345436573028564453e+00 1.647525405883789062e+01
2.002093505859375000e+01 2.072145080566406250e+01 4.330245971679687500e+00 1.639120483398437500e+01
2.012297821044921875e+01 2.072830009460449219e+01 4.299364566802978516e+00 1.642893409729003906e+01
2.014338684082031250e+01 2.079188156127929688e+01 4.294414520263671875e+00 1.649746894836425781e+01
2.016379547119140625e+01 2.077881240844726562e+01 4.289474487304687500e+00 1.648933792114257812e+01
2.018420410156250000e+01 2.076856040954589844e+01 4.291067600250244141e+00 1.647749137878417969e+01
2.020461273193359375e+01 2.077156448364257812e+01 4.280808925628662109e+00 1.649075698852539062e+01
2.022502136230468750e+01 2.077375984191894531e+01 4.279448509216308594e+00 1.649430847167968750e+01
2.024542999267578125e+01 2.078461837768554688e+01 4.275725364685058594e+00 1.650889205932617188e+01
2.026583862304687500e+01 2.080294799804687500e+01 4.276144981384277344e+00 1.652680397033691406e+01
2.028624725341796875e+01 2.098602485656738281e+01 4.273022651672363281e+00 1.671300315856933594e+01
2.030665588378906250e+01 2.081308937072753906e+01 4.267549991607666016e+00 1.654553794860839844e+01
2.032706451416015625e+01 2.081606483459472656e+01 4.263853549957275391e+00 1.655221748352050781e+01
2.034747314453125000e+01 2.084157180786132812e+01 4.257812023162841797e+00 1.658375930786132812e+01
2.042910766601562500e+01 2.089396286010742188e+01 4.244313240051269531e+00 1.664965248107910156e+01
2.049033546447753906e+01 2.091622543334960938e+01 4.213522434234619141e+00 1.670270729064941406e+01
2.053115081787109375e+01 2.094922828674316406e+01 4.195817470550537109e+00 1.675341224670410156e+01
2.055155944824218750e+01 2.102682876586914062e+01 4.158453464508056641e+00 1.686837768554687500e+01
2.059237670898437500e+01 2.110755920410156250e+01 4.149629592895507812e+00 1.695792579650878906e+01
2.061278724670410156e+01 2.088066673278808594e+01 4.142036914825439453e+00 1.673863029479980469e+01
2.075564765930175781e+01 2.071821403503417969e+01 4.050667762756347656e+00 1.666754531860351562e+01
2.077605628967285156e+01 2.067932891845703125e+01 4.035742282867431641e+00 1.664359092712402344e+01
2.079646492004394531e+01 2.064579772949218750e+01 4.025451183319091797e+00 1.662035179138183594e+01
2.081687355041503906e+01 2.066846466064453125e+01 4.016903877258300781e+00 1.665156173706054688e+01
2.083728218078613281e+01 2.064875793457031250e+01 4.004353523254394531e+00 1.664440345764160156e+01
2.087809944152832031e+01 2.056285285949707031e+01 3.985058784484863281e+00 1.657779884338378906e+01
2.100055122375488281e+01 2.050927162170410156e+01 3.954982757568359375e+00 1.655428886413574219e+01
2.102095985412597656e+01 2.048509216308593750e+01 3.949434995651245117e+00 1.653566360473632812e+01
2.104136848449707031e+01 2.042929077148437500e+01 3.948448657989501953e+00 1.648084259033203125e+01
2.106177711486816406e+01 2.042571449279785156e+01 3.941212177276611328e+00 1.648450088500976562e+01
2.108218574523925781e+01 2.043194007873535156e+01 3.940803766250610352e+00 1.649113273620605469e+01
2.110259437561035156e+01 2.039161872863769531e+01 3.934723615646362305e+00 1.645689773559570312e+01
2.112300491333007812e+01 2.036844444274902344e+01 3.936588764190673828e+00 1.643185806274414062e+01
2.114341354370117188e+01 2.037376403808593750e+01 3.929958343505859375e+00 1.644380950927734375e+01
2.116382217407226562e+01 2.034664535522460938e+01 3.926168680191040039e+00 1.642047691345214844e+01
