## NTRMN  = 78
## NTRANS = 111
1.451821565628051758e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.472230434417724609e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.492639303207397461e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.574273824691772461e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.594682693481445312e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.655908346176147461e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.676317214965820312e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.696726083755493164e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.717134952545166016e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.819178342819213867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.839587211608886719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.859995245933532715e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.880403995513916016e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900812864303588867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.921221733093261719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.941630601882934570e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.962038636207580566e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.982447385787963867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002856254577636719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.064081907272338867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.084490776062011719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.104899644851684570e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.125308513641357422e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.145717382431030273e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.166126251220703125e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.186535120010375977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.206943988800048828e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.227352619171142578e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.288577556610107422e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.329395294189453125e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.431439638137817383e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.472257137298583984e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.492664337158203125e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.553890943527221680e+00 7.076124572753906250e+01 7.076124572753906250e+01 0.000000000000000000e+00
2.594708681106567383e+00 8.515721893310546875e+01 8.515721893310546875e+01 0.000000000000000000e+00
2.615117549896240234e+00 8.771489715576171875e+01 8.771489715576171875e+01 0.000000000000000000e+00
2.717159986495971680e+00 1.137416229248046875e+02 1.137416229248046875e+02 2.254003206303423212e-08
2.757977724075317383e+00 1.206514129638671875e+02 1.206514129638671875e+02 2.413694133451826929e-08
2.778386592864990234e+00 1.242456054687500000e+02 1.242456054687500000e+02 2.918594788070549839e-08
2.798795461654663086e+00 1.282149963378906250e+02 1.282149963378906250e+02 3.761919842304450867e-08
2.819204330444335938e+00 1.317024078369140625e+02 1.317024078369140625e+02 4.910837247962263064e-08
2.839613199234008789e+00 1.334535369873046875e+02 1.334535369873046875e+02 5.052213936096450198e-08
2.860022068023681641e+00 1.357656402587890625e+02 1.357656402587890625e+02 5.957319970661956177e-08
2.880430698394775391e+00 1.312299804687500000e+02 1.312299804687500000e+02 5.938729685794896795e-08
2.900839567184448242e+00 1.345154876708984375e+02 1.345154876708984375e+02 5.220437415687229077e-08
2.921248435974121094e+00 1.269378967285156250e+02 1.269378967285156250e+02 5.131906277711095754e-08
3.023291110992431641e+00 1.426054992675781250e+02 1.122014007568359375e+02 3.040411758422851562e+01
3.043699979782104492e+00 1.420314636230468750e+02 1.095614395141601562e+02 3.247003555297851562e+01
3.064108848571777344e+00 1.373624572753906250e+02 1.046127853393554688e+02 3.274966430664062500e+01
3.309013366699218750e+00 9.280916595458984375e+01 5.070677566528320312e+01 4.210238265991210938e+01
3.329421997070312500e+00 1.121045532226562500e+02 6.985974884033203125e+01 4.224480819702148438e+01
3.431464672088623047e+00 1.106514892578125000e+02 6.778928375244140625e+01 4.286221694946289062e+01
3.615144252777099609e+00 1.027630844116210938e+02 6.435165405273437500e+01 3.841143798828125000e+01
3.635553121566772461e+00 1.005613784790039062e+02 6.167257308959960938e+01 3.888880538940429688e+01
3.860048770904541016e+00 8.793756866455078125e+01 5.510892105102539062e+01 3.282865142822265625e+01
3.900864839553833008e+00 8.557443237304687500e+01 5.343379974365234375e+01 3.214062118530273438e+01
3.921273708343505859e+00 8.394808959960937500e+01 5.222774124145507812e+01 3.172035408020019531e+01
4.023317813873291016e+00 8.179006195068359375e+01 5.071268081665039062e+01 3.107737159729003906e+01
4.043726921081542969e+00 7.950651550292968750e+01 5.081784820556640625e+01 2.868866920471191406e+01
4.145769119262695312e+00 7.221819305419921875e+01 4.572709274291992188e+01 2.649110221862792969e+01
4.288630962371826172e+00 6.682502746582031250e+01 4.080440902709960938e+01 2.602060699462890625e+01
4.390673637390136719e+00 6.380141067504882812e+01 3.897281646728515625e+01 2.482858276367187500e+01
4.411082744598388672e+00 6.305398941040039062e+01 3.879792404174804688e+01 2.425606346130371094e+01
4.431491374969482422e+00 6.314133071899414062e+01 3.881372070312500000e+01 2.432761192321777344e+01
4.451900482177734375e+00 6.259452819824218750e+01 3.875946044921875000e+01 2.383507537841796875e+01
4.472309112548828125e+00 6.086661911010742188e+01 3.788673019409179688e+01 2.297989463806152344e+01
4.492718219757080078e+00 6.023147201538085938e+01 3.783184814453125000e+01 2.239962196350097656e+01
4.615169525146484375e+00 5.567371368408203125e+01 3.415156173706054688e+01 2.152215194702148438e+01
4.778439998626708984e+00 5.069156646728515625e+01 3.009399795532226562e+01 2.059757232666015625e+01
4.941709518432617188e+00 4.838877487182617188e+01 2.971494674682617188e+01 1.867382812500000000e+01
4.982526779174804688e+00 4.729425811767578125e+01 2.901027488708496094e+01 1.828398132324218750e+01
5.002935886383056641e+00 4.701945495605468750e+01 2.891107368469238281e+01 1.810837936401367188e+01
5.023344516754150391e+00 4.607767486572265625e+01 2.804064941406250000e+01 1.803701782226562500e+01
5.043751716613769531e+00 4.591682815551757812e+01 2.792245101928710938e+01 1.799437904357910156e+01
5.084569454193115234e+00 4.525986099243164062e+01 2.759471321105957031e+01 1.766515350341796875e+01
5.104978561401367188e+00 4.494111633300781250e+01 2.730151176452636719e+01 1.763960838317871094e+01
5.125387191772460938e+00 4.460378265380859375e+01 2.702465438842773438e+01 1.757912445068359375e+01
5.145796298980712891e+00 4.379541397094726562e+01 2.639642906188964844e+01 1.739898300170898438e+01
5.166204929351806641e+00 4.490110778808593750e+01 2.739962768554687500e+01 1.750147819519042969e+01
5.186613559722900391e+00 4.302753067016601562e+01 2.579637145996093750e+01 1.723116493225097656e+01
5.207022666931152344e+00 4.250073623657226562e+01 2.528608703613281250e+01 1.721464920043945312e+01
5.227431297302246094e+00 4.254130172729492188e+01 2.494007301330566406e+01 1.760122871398925781e+01
5.288656234741210938e+00 4.119292068481445312e+01 2.377773666381835938e+01 1.741519165039062500e+01
5.309065341949462891e+00 4.077393341064453125e+01 2.337970733642578125e+01 1.739423370361328125e+01
5.329473972320556641e+00 3.999285125732421875e+01 2.272420883178710938e+01 1.726863670349121094e+01
5.349883079528808594e+00 3.947623825073242188e+01 2.225269317626953125e+01 1.722354316711425781e+01
5.370291709899902344e+00 3.904600524902343750e+01 2.191403961181640625e+01 1.713196754455566406e+01
5.390700340270996094e+00 3.876002883911132812e+01 2.177334022521972656e+01 1.698669242858886719e+01
5.492744922637939453e+00 3.736879730224609375e+01 2.083712196350097656e+01 1.653168487548828125e+01
5.594787597656250000e+00 3.664937210083007812e+01 2.075659370422363281e+01 1.589277362823486328e+01
5.615196228027343750e+00 3.666140365600585938e+01 2.088578796386718750e+01 1.577561855316162109e+01
5.656013965606689453e+00 3.628887557983398438e+01 2.056999588012695312e+01 1.571887779235839844e+01
5.676422595977783203e+00 3.614244842529296875e+01 2.045808410644531250e+01 1.568435859680175781e+01
5.696831703186035156e+00 3.593968582153320312e+01 2.029654693603515625e+01 1.564313793182373047e+01
5.798874378204345703e+00 3.453129959106445312e+01 1.905594635009765625e+01 1.547534847259521484e+01
5.819283008575439453e+00 3.386725234985351562e+01 1.856951141357421875e+01 1.529774379730224609e+01
5.839691638946533203e+00 3.356962203979492188e+01 1.831194305419921875e+01 1.525767135620117188e+01
5.880509376525878906e+00 3.271892166137695312e+01 1.763933181762695312e+01 1.507958793640136719e+01
5.900918483734130859e+00 3.240721511840820312e+01 1.742822074890136719e+01 1.497899818420410156e+01
5.921327114105224609e+00 3.235875320434570312e+01 1.739241027832031250e+01 1.496634674072265625e+01
5.962143421173095703e+00 3.157991409301757812e+01 1.677947616577148438e+01 1.480043983459472656e+01
5.982552051544189453e+00 3.123023986816406250e+01 1.649814987182617188e+01 1.473208904266357422e+01
6.002961158752441406e+00 3.152116012573242188e+01 1.657764816284179688e+01 1.494350910186767578e+01
6.023369789123535156e+00 3.114369964599609375e+01 1.617570877075195312e+01 1.496799278259277344e+01
6.105005264282226562e+00 3.032452964782714844e+01 1.550846576690673828e+01 1.481606388092041016e+01
6.125413894653320312e+00 3.024078750610351562e+01 1.542552852630615234e+01 1.481525802612304688e+01
6.145823001861572266e+00 3.010791587829589844e+01 1.531198024749755859e+01 1.479593563079833984e+01
6.166231632232666016e+00 2.998863220214843750e+01 1.526130199432373047e+01 1.472733116149902344e+01
6.186640739440917969e+00 3.019131660461425781e+01 1.541217041015625000e+01 1.477914714813232422e+01
6.207047939300537109e+00 3.068629646301269531e+01 1.560061931610107422e+01 1.508567810058593750e+01
6.227456569671630859e+00 2.976775932312011719e+01 1.508819866180419922e+01 1.467956161499023438e+01
6.288682937622070312e+00 2.896977996826171875e+01 1.472812271118164062e+01 1.424165725708007812e+01
6.309092044830322266e+00 2.885904884338378906e+01 1.470324707031250000e+01 1.415580654144287109e+01
6.329500675201416016e+00 2.902301406860351562e+01 1.478821277618408203e+01 1.423480224609375000e+01
6.349909782409667969e+00 2.901138114929199219e+01 1.478592395782470703e+01 1.422545623779296875e+01
6.451952457427978516e+00 2.843787956237792969e+01 1.442221069335937500e+01 1.401567173004150391e+01
6.513178825378417969e+00 2.826048851013183594e+01 1.430133628845214844e+01 1.395915412902832031e+01
6.533587455749511719e+00 2.804989051818847656e+01 1.415773582458496094e+01 1.389215373992919922e+01
6.594814300537109375e+00 2.810404968261718750e+01 1.394280433654785156e+01 1.416124629974365234e+01
6.635632038116455078e+00 2.715306472778320312e+01 1.337000274658203125e+01 1.378306388854980469e+01
6.656040668487548828e+00 2.690630722045898438e+01 1.324988365173339844e+01 1.365641784667968750e+01
6.676447868347167969e+00 2.682936096191406250e+01 1.320938491821289062e+01 1.361997413635253906e+01
6.696856975555419922e+00 2.641620063781738281e+01 1.289387702941894531e+01 1.352232551574707031e+01
6.717265605926513672e+00 2.632571220397949219e+01 1.285470294952392578e+01 1.347100639343261719e+01
6.778491973876953125e+00 2.592052459716796875e+01 1.245959377288818359e+01 1.346092605590820312e+01
6.798901081085205078e+00 2.596714591979980469e+01 1.242219352722167969e+01 1.354495048522949219e+01
6.941761016845703125e+00 2.560368156433105469e+01 1.216654682159423828e+01 1.343713474273681641e+01
6.962170124053955078e+00 2.461800765991210938e+01 1.136066627502441406e+01 1.325734615325927734e+01
6.982578754425048828e+00 2.446285057067871094e+01 1.128632068634033203e+01 1.317652988433837891e+01
7.002987861633300781e+00 2.443131637573242188e+01 1.125342845916748047e+01 1.317788410186767578e+01
7.023396492004394531e+00 2.430396461486816406e+01 1.114233398437500000e+01 1.316162967681884766e+01
7.043805599212646484e+00 2.418138504028320312e+01 1.108625888824462891e+01 1.309512901306152344e+01
7.064214229583740234e+00 2.417623901367187500e+01 1.105423069000244141e+01 1.312201023101806641e+01
7.105031967163085938e+00 2.379444122314453125e+01 1.091323089599609375e+01 1.288121223449707031e+01
7.125439167022705078e+00 2.379934692382812500e+01 1.091557121276855469e+01 1.288377952575683594e+01
7.145847797393798828e+00 2.373210334777832031e+01 1.088439559936523438e+01 1.284771156311035156e+01
7.166256904602050781e+00 2.354440116882324219e+01 1.083669662475585938e+01 1.270770168304443359e+01
7.186665534973144531e+00 2.352675437927246094e+01 1.080925178527832031e+01 1.271750450134277344e+01
7.207074642181396484e+00 2.355681991577148438e+01 1.082182407379150391e+01 1.273499679565429688e+01
7.227483272552490234e+00 2.370391654968261719e+01 1.085419750213623047e+01 1.284971904754638672e+01
7.247892379760742188e+00 2.362523651123046875e+01 1.078730201721191406e+01 1.283793926239013672e+01
7.268301010131835938e+00 2.347977066040039062e+01 1.069113922119140625e+01 1.278863525390625000e+01
7.288710117340087891e+00 2.358840560913085938e+01 1.066120433807373047e+01 1.292719554901123047e+01
7.309118747711181641e+00 2.350750160217285156e+01 1.061833477020263672e+01 1.288917160034179688e+01
7.329527378082275391e+00 2.344595527648925781e+01 1.058876895904541016e+01 1.285718917846679688e+01
7.349936485290527344e+00 2.349635124206542969e+01 1.055936622619628906e+01 1.293698501586914062e+01
7.370343685150146484e+00 2.341978263854980469e+01 1.056260871887207031e+01 1.285717105865478516e+01
7.390752315521240234e+00 2.342616081237792969e+01 1.055611419677734375e+01 1.287004566192626953e+01
7.411161422729492188e+00 2.334256744384765625e+01 1.052704429626464844e+01 1.281552124023437500e+01
7.431570053100585938e+00 2.336674308776855469e+01 1.051746368408203125e+01 1.284927463531494141e+01
7.492796897888183594e+00 2.295483016967773438e+01 1.050500392913818359e+01 1.244982814788818359e+01
7.513205528259277344e+00 2.289257049560546875e+01 1.047646903991699219e+01 1.241610145568847656e+01
7.533614635467529297e+00 2.305228614807128906e+01 1.045444297790527344e+01 1.259784126281738281e+01
7.554023265838623047e+00 2.312672233581542969e+01 1.041035366058349609e+01 1.271637058258056641e+01
7.574431896209716797e+00 2.310078620910644531e+01 1.041706848144531250e+01 1.268371963500976562e+01
7.594839096069335938e+00 2.292745780944824219e+01 1.025984573364257812e+01 1.266760730743408203e+01
7.615248203277587891e+00 2.296729660034179688e+01 1.019777011871337891e+01 1.276952362060546875e+01
7.635656833648681641e+00 2.281178283691406250e+01 1.008586215972900391e+01 1.272591972351074219e+01
7.656065940856933594e+00 2.281023979187011719e+01 1.005897712707519531e+01 1.275126457214355469e+01
7.676474571228027344e+00 2.275520133972167969e+01 1.001976013183593750e+01 1.273544502258300781e+01
7.696883678436279297e+00 2.277585220336914062e+01 9.949648857116699219e+00 1.282620048522949219e+01
7.717292308807373047e+00 2.262637710571289062e+01 9.870601654052734375e+00 1.275577449798583984e+01
7.737701416015625000e+00 2.256273460388183594e+01 9.791972160339355469e+00 1.277076148986816406e+01
7.758110046386718750e+00 2.248692321777343750e+01 9.729184150695800781e+00 1.275773525238037109e+01
7.778518676757812500e+00 2.256811332702636719e+01 9.669804573059082031e+00 1.289830970764160156e+01
7.798927783966064453e+00 2.234278297424316406e+01 9.601525306701660156e+00 1.274125576019287109e+01
7.819334983825683594e+00 2.224774932861328125e+01 9.524420738220214844e+00 1.272333145141601562e+01
7.839743614196777344e+00 2.216483879089355469e+01 9.438555717468261719e+00 1.272628307342529297e+01
7.860152721405029297e+00 2.211277770996093750e+01 9.386637687683105469e+00 1.272614097595214844e+01
7.880561351776123047e+00 2.200973892211914062e+01 9.298536300659179688e+00 1.271120452880859375e+01
7.900970458984375000e+00 2.194136047363281250e+01 9.235128402709960938e+00 1.270623493194580078e+01
7.962196826934814453e+00 2.149064064025878906e+01 9.185159683227539062e+00 1.230547714233398438e+01
7.982605457305908203e+00 2.144468498229980469e+01 9.110693931579589844e+00 1.233398914337158203e+01
8.003014564514160156e+00 2.139336776733398438e+01 9.087460517883300781e+00 1.230590629577636719e+01
8.023423194885253906e+00 2.110408401489257812e+01 8.733159065246582031e+00 1.237092494964599609e+01
8.043831825256347656e+00 2.117252731323242188e+01 8.711002349853515625e+00 1.246151828765869141e+01
8.064239501953125000e+00 2.111982154846191406e+01 8.691926956176757812e+00 1.242789268493652344e+01
8.084648132324218750e+00 2.109936332702636719e+01 8.643335342407226562e+00 1.245602703094482422e+01
8.145874977111816406e+00 2.102678680419921875e+01 8.781147003173828125e+00 1.224564266204833984e+01
8.166283607482910156e+00 2.093079185485839844e+01 8.703503608703613281e+00 1.222729110717773438e+01
8.186692237854003906e+00 2.092553520202636719e+01 8.626247406005859375e+00 1.229928874969482422e+01
8.207100868225097656e+00 2.086459541320800781e+01 8.552292823791503906e+00 1.231229972839355469e+01
8.349961280822753906e+00 2.061006546020507812e+01 8.394502639770507812e+00 1.221556472778320312e+01
8.390779495239257812e+00 2.050856781005859375e+01 8.288047790527343750e+00 1.222052001953125000e+01
8.411188125610351562e+00 2.049507713317871094e+01 8.262246131896972656e+00 1.223283863067626953e+01
8.452005386352539062e+00 2.045510864257812500e+01 8.222344398498535156e+00 1.223276233673095703e+01
8.472414970397949219e+00 2.047809600830078125e+01 8.208188056945800781e+00 1.226990413665771484e+01
8.574457168579101562e+00 2.037909698486328125e+01 8.152383804321289062e+00 1.222671318054199219e+01
8.594865798950195312e+00 2.038892364501953125e+01 8.110743522644042969e+00 1.227817344665527344e+01
8.615275382995605469e+00 2.036859321594238281e+01 8.119317054748535156e+00 1.224927616119384766e+01
8.635684013366699219e+00 2.042887687683105469e+01 8.130621910095214844e+00 1.229825782775878906e+01
8.656092643737792969e+00 2.042386245727539062e+01 8.122513771057128906e+00 1.230135154724121094e+01
8.676501274108886719e+00 2.051643943786621094e+01 8.084095001220703125e+00 1.243234443664550781e+01
8.696909904479980469e+00 2.052174568176269531e+01 8.065123558044433594e+00 1.245662689208984375e+01
8.717319488525390625e+00 2.050200653076171875e+01 8.007795333862304688e+00 1.249421501159667969e+01
8.737728118896484375e+00 2.034565734863281250e+01 7.887721061706542969e+00 1.245793724060058594e+01
8.758134841918945312e+00 2.039813995361328125e+01 7.869341850280761719e+00 1.252880287170410156e+01
8.778544425964355469e+00 2.037312316894531250e+01 7.842866420745849609e+00 1.253025245666503906e+01
8.798953056335449219e+00 2.033009910583496094e+01 7.802908897399902344e+00 1.252719306945800781e+01
8.880588531494140625e+00 1.998420333862304688e+01 7.766224384307861328e+00 1.221798229217529297e+01
8.941814422607421875e+00 1.977614974975585938e+01 7.539028644561767578e+00 1.223711776733398438e+01
8.982630729675292969e+00 1.967355346679687500e+01 7.472791194915771484e+00 1.220076179504394531e+01
9.003039360046386719e+00 1.962862586975097656e+01 7.455851554870605469e+00 1.217277336120605469e+01
9.043857574462890625e+00 1.932703399658203125e+01 7.258086204528808594e+00 1.206894874572753906e+01
9.064266204833984375e+00 1.931686210632324219e+01 7.241744041442871094e+00 1.207512187957763672e+01
9.207128524780273438e+00 1.909407806396484375e+01 6.962974548339843750e+00 1.213110351562500000e+01
9.227535247802734375e+00 1.895195579528808594e+01 6.919037818908691406e+00 1.203291893005371094e+01
9.247943878173828125e+00 1.885230445861816406e+01 6.890825271606445312e+00 1.196148204803466797e+01
9.268353462219238281e+00 1.878851890563964844e+01 6.849822998046875000e+00 1.193869876861572266e+01
9.288762092590332031e+00 1.875584220886230469e+01 6.793537139892578125e+00 1.196230602264404297e+01
9.329579353332519531e+00 1.860284805297851562e+01 6.756116867065429688e+00 1.184672927856445312e+01
9.452031135559082031e+00 1.820423889160156250e+01 6.526760578155517578e+00 1.167747974395751953e+01
9.472439765930175781e+00 1.823783683776855469e+01 6.512698173522949219e+00 1.172513771057128906e+01
9.492848396301269531e+00 1.830788040161132812e+01 6.503740310668945312e+00 1.180414009094238281e+01
9.513257980346679688e+00 1.839990997314453125e+01 6.542632102966308594e+00 1.185727596282958984e+01
9.533666610717773438e+00 1.815834808349609375e+01 6.420652866363525391e+00 1.173769569396972656e+01
9.554075241088867188e+00 1.815027236938476562e+01 6.386892318725585938e+00 1.176338005065917969e+01
9.574483871459960938e+00 1.814074897766113281e+01 6.375778198242187500e+00 1.176497077941894531e+01
9.594892501831054688e+00 1.812968063354492188e+01 6.339761734008789062e+00 1.178991889953613281e+01
9.615302085876464844e+00 1.814477729797363281e+01 6.293939113616943359e+00 1.185083770751953125e+01
